Customer_ID,Age_Group,Gender,Recommended_Products,Promotion_Applied
CUST_1325,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1326,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1327,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1328,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1329,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1330,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1331,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1332,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1333,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1334,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1335,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1336,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1337,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1338,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1339,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1340,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1341,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1342,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1343,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1344,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1345,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1346,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1347,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1348,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1349,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1350,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1351,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1352,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1353,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1354,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1355,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1356,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1357,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1358,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1359,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1360,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1361,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1362,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1363,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1364,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1365,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1366,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1367,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1368,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1369,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1370,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1371,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1372,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1373,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1374,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1375,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1376,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1377,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1378,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1379,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1380,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1381,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1382,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1383,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1384,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1385,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1386,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1387,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1388,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1389,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1390,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1391,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1392,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1393,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1394,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1395,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1396,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1397,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1398,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1399,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1400,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1401,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1402,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1403,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1404,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1405,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1406,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1407,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1408,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1409,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1410,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1411,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1412,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1413,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1414,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1415,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1416,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1417,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1418,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1419,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1420,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1421,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1422,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1423,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1424,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1425,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1426,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1427,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1428,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1429,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1430,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1431,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1432,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1433,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1434,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1435,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1436,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1437,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1438,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1439,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1440,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1441,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1442,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1443,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1444,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1445,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1446,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1447,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1448,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1449,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1450,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1451,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1452,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1453,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
CUST_1454,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1455,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1456,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1457,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1458,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1459,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1460,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1461,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1462,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1463,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1464,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1465,Cao tuổi (>50),Nữ,"Thực phẩm bổ sung canxi, Trà thảo mộc, Kem dưỡng da lão hóa",Giảm 15% thực phẩm chức năng!
CUST_1466,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1467,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1468,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1469,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1470,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1471,Trung niên (31–50),Nam,"Rượu vang, Cà phê hòa tan, Đồng hồ lịch lãm",Tích điểm gấp đôi cuối tuần!
CUST_1472,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1473,Trung niên (31–50),Nữ,"Thực phẩm chức năng, Mỹ phẩm cao cấp, Rượu vang",Tích điểm gấp đôi cuối tuần!
CUST_1474,Thanh niên (19–30),Nữ,"Mỹ phẩm dưỡng da, Túi xách, Trà sữa pha sẵn",Freeship khi mua từ 200k!
CUST_1475,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1476,Trẻ em (0–12),Nam,"Đồ chơi xe hơi, Bút màu, Bánh kẹo trẻ em",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1477,Trẻ em (0–12),Nữ,"Búp bê, Bút màu, Kẹp tóc",Giảm 10% tất cả đồ chơi hôm nay!
CUST_1478,Cao tuổi (>50),Nam,"Thực phẩm chức năng, Trà xanh, Gậy đi bộ",Giảm 15% thực phẩm chức năng!
CUST_1479,Thiếu niên (13–18),Nữ,"Son dưỡng môi, Ba lô học sinh, Kẹp tóc thời trang",Mua 2 tặng 1 đồ dùng học tập!
CUST_1480,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1481,Thanh niên (19–30),Nam,"Giày sneaker, Đồng hồ thể thao, Nước tăng lực",Freeship khi mua từ 200k!
CUST_1482,Thiếu niên (13–18),Nam,"Giày sneaker, Ba lô học sinh, Tai nghe",Mua 2 tặng 1 đồ dùng học tập!
