Transaction_ID,Customer_ID,Product_Name,Shelf_Location,Price_VND
TRANS_01647,CUST_0836,Cà phê hòa tan,Kệ N2,97000
TRANS_01648,CUST_0836,Đồng hồ lịch lãm,Kệ I2,605000
TRANS_01649,CUST_0836,Rượu vang,Kệ M1,427000
TRANS_01650,CUST_0837,Mỹ phẩm cao cấp,Kệ K2,1169000
TRANS_01651,CUST_0837,Rượu vang,Kệ M1,65000
TRANS_01652,CUST_0838,Trà sữa pha sẵn,Kệ J3,1492000
TRANS_01653,CUST_0838,Túi xách,Kệ L2,378000
TRANS_01654,CUST_0839,Búp bê,Kệ A2,1398000
TRANS_01655,CUST_0839,Bút màu,Kệ B3,1837000
TRANS_01656,CUST_0840,Tai nghe,Kệ G3,1958000
TRANS_01657,CUST_0840,Giày sneaker,Kệ E1,235000
TRANS_01658,CUST_0841,Bánh kẹo trẻ em,Kệ C2,768000
TRANS_01659,CUST_0841,Bút màu,Kệ B3,144000
TRANS_01660,CUST_0841,Đồ chơi xe hơi,Kệ A1,189000
TRANS_01661,CUST_0842,Trà xanh,Kệ N3,848000
TRANS_01662,CUST_0842,Thực phẩm chức năng,Kệ O1,1995000
TRANS_01663,CUST_0843,Rượu vang,Kệ M1,421000
TRANS_01664,CUST_0844,Tai nghe,Kệ G3,1092000
TRANS_01665,CUST_0844,Ba lô học sinh,Kệ F2,1988000
TRANS_01666,CUST_0844,Giày sneaker,Kệ E1,747000
TRANS_01667,CUST_0845,Rượu vang,Kệ M1,580000
TRANS_01668,CUST_0845,Thực phẩm chức năng,Kệ O1,1935000
TRANS_01669,CUST_0846,Thực phẩm chức năng,Kệ O1,371000
TRANS_01670,CUST_0846,Mỹ phẩm cao cấp,Kệ K2,465000
TRANS_01671,CUST_0847,Bút màu,Kệ B3,1040000
TRANS_01672,CUST_0847,Đồ chơi xe hơi,Kệ A1,576000
TRANS_01673,CUST_0847,Bánh kẹo trẻ em,Kệ C2,257000
TRANS_01674,CUST_0848,Kẹp tóc,Kệ D1,1571000
TRANS_01675,CUST_0849,Cà phê hòa tan,Kệ N2,1556000
TRANS_01676,CUST_0849,Rượu vang,Kệ M1,75000
TRANS_01677,CUST_0850,Bút màu,Kệ B3,792000
TRANS_01678,CUST_0850,Bánh kẹo trẻ em,Kệ C2,340000
TRANS_01679,CUST_0851,Rượu vang,Kệ M1,1344000
TRANS_01680,CUST_0852,Bánh kẹo trẻ em,Kệ C2,515000
TRANS_01681,CUST_0853,Thực phẩm bổ sung canxi,Kệ O2,636000
TRANS_01682,CUST_0853,Trà thảo mộc,Kệ N4,1027000
TRANS_01683,CUST_0854,Giày sneaker,Kệ E1,22000
TRANS_01684,CUST_0854,Đồng hồ thể thao,Kệ I1,887000
TRANS_01685,CUST_0854,Nước tăng lực,Kệ J2,1169000
TRANS_01686,CUST_0855,Giày sneaker,Kệ E1,647000
TRANS_01687,CUST_0855,Nước tăng lực,Kệ J2,1895000
TRANS_01688,CUST_0855,Đồng hồ thể thao,Kệ I1,1165000
TRANS_01689,CUST_0856,Gậy đi bộ,Kệ P1,1975000
TRANS_01690,CUST_0856,Trà xanh,Kệ N3,1606000
TRANS_01691,CUST_0857,Trà thảo mộc,Kệ N4,68000
TRANS_01692,CUST_0857,Thực phẩm bổ sung canxi,Kệ O2,1375000
TRANS_01693,CUST_0858,Trà thảo mộc,Kệ N4,517000
TRANS_01694,CUST_0858,Thực phẩm bổ sung canxi,Kệ O2,1732000
TRANS_01695,CUST_0858,Kem dưỡng da lão hóa,Kệ K3,897000
TRANS_01696,CUST_0859,Bút màu,Kệ B3,1141000
TRANS_01697,CUST_0859,Bánh kẹo trẻ em,Kệ C2,471000
TRANS_01698,CUST_0860,Đồng hồ lịch lãm,Kệ I2,1711000
TRANS_01699,CUST_0860,Rượu vang,Kệ M1,172000
TRANS_01700,CUST_0860,Cà phê hòa tan,Kệ N2,95000
TRANS_01701,CUST_0861,Thực phẩm chức năng,Kệ O1,849000
TRANS_01702,CUST_0861,Gậy đi bộ,Kệ P1,1182000
TRANS_01703,CUST_0862,Cà phê hòa tan,Kệ N2,60000
TRANS_01704,CUST_0862,Rượu vang,Kệ M1,43000
TRANS_01705,CUST_0863,Thực phẩm chức năng,Kệ O1,174000
TRANS_01706,CUST_0864,Nước tăng lực,Kệ J2,243000
TRANS_01707,CUST_0864,Giày sneaker,Kệ E1,1950000
TRANS_01708,CUST_0864,Đồng hồ thể thao,Kệ I1,1112000
TRANS_01709,CUST_0865,Giày sneaker,Kệ E1,1617000
TRANS_01710,CUST_0865,Nước tăng lực,Kệ J2,1626000
TRANS_01711,CUST_0865,Đồng hồ thể thao,Kệ I1,1913000
TRANS_01712,CUST_0866,Rượu vang,Kệ M1,430000
TRANS_01713,CUST_0866,Mỹ phẩm cao cấp,Kệ K2,1609000
TRANS_01714,CUST_0867,Đồ chơi xe hơi,Kệ A1,102000
TRANS_01715,CUST_0867,Bút màu,Kệ B3,399000
TRANS_01716,CUST_0868,Đồng hồ lịch lãm,Kệ I2,332000
TRANS_01717,CUST_0868,Rượu vang,Kệ M1,1093000
TRANS_01718,CUST_0868,Cà phê hòa tan,Kệ N2,1724000
TRANS_01719,CUST_0869,Kem dưỡng da lão hóa,Kệ K3,616000
TRANS_01720,CUST_0869,Thực phẩm bổ sung canxi,Kệ O2,230000
TRANS_01721,CUST_0870,Gậy đi bộ,Kệ P1,762000
TRANS_01722,CUST_0870,Trà xanh,Kệ N3,107000
TRANS_01723,CUST_0871,Giày sneaker,Kệ E1,1574000
TRANS_01724,CUST_0872,Kẹp tóc thời trang,Kệ D2,1541000
TRANS_01725,CUST_0872,Son dưỡng môi,Kệ H1,1264000
TRANS_01726,CUST_0873,Son dưỡng môi,Kệ H1,1607000
TRANS_01727,CUST_0874,Mỹ phẩm cao cấp,Kệ K2,1046000
TRANS_01728,CUST_0875,Kem dưỡng da lão hóa,Kệ K3,951000
TRANS_01729,CUST_0875,Trà thảo mộc,Kệ N4,1927000
TRANS_01730,CUST_0876,Trà thảo mộc,Kệ N4,352000
TRANS_01731,CUST_0877,Trà thảo mộc,Kệ N4,254000
TRANS_01732,CUST_0877,Thực phẩm bổ sung canxi,Kệ O2,1876000
TRANS_01733,CUST_0878,Rượu vang,Kệ M1,1239000
TRANS_01734,CUST_0878,Thực phẩm chức năng,Kệ O1,1296000
TRANS_01735,CUST_0879,Trà xanh,Kệ N3,1569000
TRANS_01736,CUST_0879,Thực phẩm chức năng,Kệ O1,394000
TRANS_01737,CUST_0880,Gậy đi bộ,Kệ P1,213000
TRANS_01738,CUST_0881,Bút màu,Kệ B3,1469000
TRANS_01739,CUST_0882,Trà thảo mộc,Kệ N4,516000
TRANS_01740,CUST_0882,Thực phẩm bổ sung canxi,Kệ O2,679000
TRANS_01741,CUST_0882,Kem dưỡng da lão hóa,Kệ K3,191000
TRANS_01742,CUST_0883,Bút màu,Kệ B3,1065000
TRANS_01743,CUST_0883,Kẹp tóc,Kệ D1,111000
TRANS_01744,CUST_0883,Búp bê,Kệ A2,1527000
TRANS_01745,CUST_0884,Túi xách,Kệ L2,525000
TRANS_01746,CUST_0884,Mỹ phẩm dưỡng da,Kệ K1,396000
TRANS_01747,CUST_0884,Trà sữa pha sẵn,Kệ J3,1285000
TRANS_01748,CUST_0885,Trà xanh,Kệ N3,1402000
TRANS_01749,CUST_0885,Gậy đi bộ,Kệ P1,1001000
TRANS_01750,CUST_0886,Đồng hồ thể thao,Kệ I1,634000
TRANS_01751,CUST_0887,Thực phẩm bổ sung canxi,Kệ O2,1584000
TRANS_01752,CUST_0888,Kẹp tóc thời trang,Kệ D2,436000
TRANS_01753,CUST_0888,Ba lô học sinh,Kệ F2,1031000
TRANS_01754,CUST_0889,Thực phẩm chức năng,Kệ O1,401000
TRANS_01755,CUST_0890,Ba lô học sinh,Kệ F2,416000
TRANS_01756,CUST_0891,Búp bê,Kệ A2,1913000
TRANS_01757,CUST_0891,Kẹp tóc,Kệ D1,1467000
TRANS_01758,CUST_0891,Bút màu,Kệ B3,719000
TRANS_01759,CUST_0892,Búp bê,Kệ A2,1359000
TRANS_01760,CUST_0892,Kẹp tóc,Kệ D1,75000
TRANS_01761,CUST_0892,Bút màu,Kệ B3,279000
TRANS_01762,CUST_0893,Kẹp tóc,Kệ D1,82000
TRANS_01763,CUST_0893,Bút màu,Kệ B3,1569000
TRANS_01764,CUST_0893,Búp bê,Kệ A2,1331000
TRANS_01765,CUST_0894,Thực phẩm bổ sung canxi,Kệ O2,844000
TRANS_01766,CUST_0894,Kem dưỡng da lão hóa,Kệ K3,1078000
TRANS_01767,CUST_0894,Trà thảo mộc,Kệ N4,1751000
TRANS_01768,CUST_0895,Đồng hồ thể thao,Kệ I1,70000
TRANS_01769,CUST_0896,Gậy đi bộ,Kệ P1,856000
TRANS_01770,CUST_0897,Ba lô học sinh,Kệ F2,825000
TRANS_01771,CUST_0897,Kẹp tóc thời trang,Kệ D2,1107000
TRANS_01772,CUST_0897,Son dưỡng môi,Kệ H1,177000
TRANS_01773,CUST_0898,Tai nghe,Kệ G3,1039000
TRANS_01774,CUST_0898,Ba lô học sinh,Kệ F2,1084000
TRANS_01775,CUST_0899,Bánh kẹo trẻ em,Kệ C2,489000
TRANS_01776,CUST_0899,Đồ chơi xe hơi,Kệ A1,1327000
TRANS_01777,CUST_0899,Bút màu,Kệ B3,399000
TRANS_01778,CUST_0900,Mỹ phẩm cao cấp,Kệ K2,1769000
TRANS_01779,CUST_0901,Kem dưỡng da lão hóa,Kệ K3,1976000
TRANS_01780,CUST_0901,Trà thảo mộc,Kệ N4,1234000
TRANS_01781,CUST_0901,Thực phẩm bổ sung canxi,Kệ O2,67000
TRANS_01782,CUST_0902,Trà xanh,Kệ N3,1799000
TRANS_01783,CUST_0902,Gậy đi bộ,Kệ P1,887000
TRANS_01784,CUST_0902,Thực phẩm chức năng,Kệ O1,1185000
TRANS_01785,CUST_0903,Trà sữa pha sẵn,Kệ J3,791000
TRANS_01786,CUST_0904,Nước tăng lực,Kệ J2,949000
TRANS_01787,CUST_0905,Mỹ phẩm dưỡng da,Kệ K1,1339000
TRANS_01788,CUST_0905,Trà sữa pha sẵn,Kệ J3,218000
TRANS_01789,CUST_0906,Kẹp tóc thời trang,Kệ D2,1713000
TRANS_01790,CUST_0906,Son dưỡng môi,Kệ H1,1955000
TRANS_01791,CUST_0907,Tai nghe,Kệ G3,116000
TRANS_01792,CUST_0907,Ba lô học sinh,Kệ F2,1596000
TRANS_01793,CUST_0908,Tai nghe,Kệ G3,1370000
TRANS_01794,CUST_0908,Ba lô học sinh,Kệ F2,1196000
TRANS_01795,CUST_0908,Giày sneaker,Kệ E1,590000
TRANS_01796,CUST_0909,Ba lô học sinh,Kệ F2,386000
TRANS_01797,CUST_0909,Giày sneaker,Kệ E1,1269000
TRANS_01798,CUST_0909,Tai nghe,Kệ G3,1785000
TRANS_01799,CUST_0910,Thực phẩm chức năng,Kệ O1,286000
TRANS_01800,CUST_0910,Trà xanh,Kệ N3,733000
TRANS_01801,CUST_0910,Gậy đi bộ,Kệ P1,898000
TRANS_01802,CUST_0911,Đồ chơi xe hơi,Kệ A1,1080000
TRANS_01803,CUST_0911,Bút màu,Kệ B3,891000
TRANS_01804,CUST_0912,Búp bê,Kệ A2,100000
TRANS_01805,CUST_0913,Túi xách,Kệ L2,131000
TRANS_01806,CUST_0913,Trà sữa pha sẵn,Kệ J3,1479000
TRANS_01807,CUST_0914,Giày sneaker,Kệ E1,1373000
TRANS_01808,CUST_0914,Đồng hồ thể thao,Kệ I1,1159000
TRANS_01809,CUST_0915,Kem dưỡng da lão hóa,Kệ K3,1688000
TRANS_01810,CUST_0915,Thực phẩm bổ sung canxi,Kệ O2,1284000
TRANS_01811,CUST_0915,Trà thảo mộc,Kệ N4,1133000
TRANS_01812,CUST_0916,Trà sữa pha sẵn,Kệ J3,1773000
TRANS_01813,CUST_0916,Túi xách,Kệ L2,1327000
TRANS_01814,CUST_0916,Mỹ phẩm dưỡng da,Kệ K1,995000
TRANS_01815,CUST_0917,Kem dưỡng da lão hóa,Kệ K3,988000
TRANS_01816,CUST_0917,Trà thảo mộc,Kệ N4,763000
TRANS_01817,CUST_0918,Thực phẩm bổ sung canxi,Kệ O2,164000
TRANS_01818,CUST_0918,Kem dưỡng da lão hóa,Kệ K3,1830000
TRANS_01819,CUST_0918,Trà thảo mộc,Kệ N4,1753000
TRANS_01820,CUST_0919,Đồng hồ lịch lãm,Kệ I2,1186000
TRANS_01821,CUST_0920,Trà sữa pha sẵn,Kệ J3,866000
TRANS_01822,CUST_0920,Túi xách,Kệ L2,351000
TRANS_01823,CUST_0920,Mỹ phẩm dưỡng da,Kệ K1,474000
TRANS_01824,CUST_0921,Kem dưỡng da lão hóa,Kệ K3,267000
TRANS_01825,CUST_0921,Trà thảo mộc,Kệ N4,1212000
TRANS_01826,CUST_0921,Thực phẩm bổ sung canxi,Kệ O2,294000
TRANS_01827,CUST_0922,Bút màu,Kệ B3,624000
TRANS_01828,CUST_0922,Kẹp tóc,Kệ D1,429000
TRANS_01829,CUST_0922,Búp bê,Kệ A2,291000
TRANS_01830,CUST_0923,Bút màu,Kệ B3,263000
TRANS_01831,CUST_0923,Búp bê,Kệ A2,999000
TRANS_01832,CUST_0924,Son dưỡng môi,Kệ H1,444000
TRANS_01833,CUST_0924,Kẹp tóc thời trang,Kệ D2,1830000
TRANS_01834,CUST_0924,Ba lô học sinh,Kệ F2,1040000
TRANS_01835,CUST_0925,Trà xanh,Kệ N3,446000
TRANS_01836,CUST_0926,Ba lô học sinh,Kệ F2,1600000
TRANS_01837,CUST_0926,Tai nghe,Kệ G3,998000
TRANS_01838,CUST_0927,Mỹ phẩm dưỡng da,Kệ K1,235000
TRANS_01839,CUST_0928,Mỹ phẩm cao cấp,Kệ K2,489000
TRANS_01840,CUST_0928,Rượu vang,Kệ M1,1196000
TRANS_01841,CUST_0929,Tai nghe,Kệ G3,936000
TRANS_01842,CUST_0930,Bút màu,Kệ B3,1872000
TRANS_01843,CUST_0930,Bánh kẹo trẻ em,Kệ C2,557000
TRANS_01844,CUST_0931,Trà thảo mộc,Kệ N4,172000
TRANS_01845,CUST_0932,Kẹp tóc thời trang,Kệ D2,30000
TRANS_01846,CUST_0932,Son dưỡng môi,Kệ H1,408000
TRANS_01847,CUST_0932,Ba lô học sinh,Kệ F2,810000
TRANS_01848,CUST_0933,Nước tăng lực,Kệ J2,1283000
TRANS_01849,CUST_0933,Giày sneaker,Kệ E1,1801000
TRANS_01850,CUST_0933,Đồng hồ thể thao,Kệ I1,1639000
TRANS_01851,CUST_0934,Thực phẩm bổ sung canxi,Kệ O2,852000
TRANS_01852,CUST_0934,Trà thảo mộc,Kệ N4,1004000
TRANS_01853,CUST_0934,Kem dưỡng da lão hóa,Kệ K3,1355000
TRANS_01854,CUST_0935,Đồ chơi xe hơi,Kệ A1,544000
TRANS_01855,CUST_0935,Bánh kẹo trẻ em,Kệ C2,1575000
TRANS_01856,CUST_0935,Bút màu,Kệ B3,1844000
TRANS_01857,CUST_0936,Đồng hồ lịch lãm,Kệ I2,486000
TRANS_01858,CUST_0936,Rượu vang,Kệ M1,1317000
TRANS_01859,CUST_0937,Trà thảo mộc,Kệ N4,421000
TRANS_01860,CUST_0937,Thực phẩm bổ sung canxi,Kệ O2,393000
TRANS_01861,CUST_0937,Kem dưỡng da lão hóa,Kệ K3,1827000
TRANS_01862,CUST_0938,Kẹp tóc,Kệ D1,1915000
TRANS_01863,CUST_0939,Mỹ phẩm cao cấp,Kệ K2,1806000
TRANS_01864,CUST_0939,Thực phẩm chức năng,Kệ O1,1732000
TRANS_01865,CUST_0939,Rượu vang,Kệ M1,1658000
TRANS_01866,CUST_0940,Kẹp tóc,Kệ D1,734000
TRANS_01867,CUST_0940,Bút màu,Kệ B3,1324000
TRANS_01868,CUST_0940,Búp bê,Kệ A2,1744000
TRANS_01869,CUST_0941,Gậy đi bộ,Kệ P1,1868000
TRANS_01870,CUST_0941,Thực phẩm chức năng,Kệ O1,1396000
TRANS_01871,CUST_0941,Trà xanh,Kệ N3,397000
TRANS_01872,CUST_0942,Đồng hồ lịch lãm,Kệ I2,131000
TRANS_01873,CUST_0943,Rượu vang,Kệ M1,1810000
TRANS_01874,CUST_0944,Đồng hồ thể thao,Kệ I1,1383000
TRANS_01875,CUST_0945,Gậy đi bộ,Kệ P1,1114000
TRANS_01876,CUST_0945,Trà xanh,Kệ N3,1077000
TRANS_01877,CUST_0946,Búp bê,Kệ A2,1723000
TRANS_01878,CUST_0946,Bút màu,Kệ B3,727000
TRANS_01879,CUST_0947,Kẹp tóc thời trang,Kệ D2,331000
TRANS_01880,CUST_0947,Son dưỡng môi,Kệ H1,1532000
TRANS_01881,CUST_0948,Kẹp tóc,Kệ D1,1384000
TRANS_01882,CUST_0949,Kẹp tóc,Kệ D1,1198000
TRANS_01883,CUST_0949,Búp bê,Kệ A2,508000
TRANS_01884,CUST_0949,Bút màu,Kệ B3,899000
TRANS_01885,CUST_0950,Mỹ phẩm cao cấp,Kệ K2,119000
TRANS_01886,CUST_0950,Thực phẩm chức năng,Kệ O1,238000
TRANS_01887,CUST_0951,Rượu vang,Kệ M1,186000
TRANS_01888,CUST_0952,Nước tăng lực,Kệ J2,1543000
TRANS_01889,CUST_0952,Giày sneaker,Kệ E1,1459000
TRANS_01890,CUST_0952,Đồng hồ thể thao,Kệ I1,200000
TRANS_01891,CUST_0953,Tai nghe,Kệ G3,688000
TRANS_01892,CUST_0953,Giày sneaker,Kệ E1,1160000
TRANS_01893,CUST_0954,Bút màu,Kệ B3,861000
TRANS_01894,CUST_0955,Kẹp tóc thời trang,Kệ D2,1145000
TRANS_01895,CUST_0956,Trà thảo mộc,Kệ N4,1578000
TRANS_01896,CUST_0956,Thực phẩm bổ sung canxi,Kệ O2,243000
TRANS_01897,CUST_0956,Kem dưỡng da lão hóa,Kệ K3,723000
TRANS_01898,CUST_0957,Đồ chơi xe hơi,Kệ A1,1249000
TRANS_01899,CUST_0958,Đồng hồ lịch lãm,Kệ I2,502000
TRANS_01900,CUST_0959,Bánh kẹo trẻ em,Kệ C2,607000
TRANS_01901,CUST_0959,Đồ chơi xe hơi,Kệ A1,1554000
TRANS_01902,CUST_0960,Son dưỡng môi,Kệ H1,719000
TRANS_01903,CUST_0961,Túi xách,Kệ L2,1141000
TRANS_01904,CUST_0961,Mỹ phẩm dưỡng da,Kệ K1,390000
TRANS_01905,CUST_0962,Trà thảo mộc,Kệ N4,281000
TRANS_01906,CUST_0962,Kem dưỡng da lão hóa,Kệ K3,252000
TRANS_01907,CUST_0962,Thực phẩm bổ sung canxi,Kệ O2,1277000
TRANS_01908,CUST_0963,Trà thảo mộc,Kệ N4,544000
TRANS_01909,CUST_0963,Thực phẩm bổ sung canxi,Kệ O2,1032000
TRANS_01910,CUST_0964,Rượu vang,Kệ M1,553000
TRANS_01911,CUST_0965,Rượu vang,Kệ M1,951000
TRANS_01912,CUST_0966,Ba lô học sinh,Kệ F2,509000
TRANS_01913,CUST_0967,Túi xách,Kệ L2,698000
TRANS_01914,CUST_0967,Trà sữa pha sẵn,Kệ J3,1849000
TRANS_01915,CUST_0968,Son dưỡng môi,Kệ H1,204000
TRANS_01916,CUST_0969,Túi xách,Kệ L2,1352000
TRANS_01917,CUST_0970,Mỹ phẩm cao cấp,Kệ K2,1358000
TRANS_01918,CUST_0971,Ba lô học sinh,Kệ F2,58000
TRANS_01919,CUST_0971,Giày sneaker,Kệ E1,1902000
TRANS_01920,CUST_0971,Tai nghe,Kệ G3,552000
TRANS_01921,CUST_0972,Kẹp tóc thời trang,Kệ D2,923000
TRANS_01922,CUST_0973,Trà thảo mộc,Kệ N4,1722000
TRANS_01923,CUST_0973,Thực phẩm bổ sung canxi,Kệ O2,1207000
TRANS_01924,CUST_0974,Ba lô học sinh,Kệ F2,964000
TRANS_01925,CUST_0975,Cà phê hòa tan,Kệ N2,1810000
TRANS_01926,CUST_0976,Ba lô học sinh,Kệ F2,60000
TRANS_01927,CUST_0977,Cà phê hòa tan,Kệ N2,1559000
TRANS_01928,CUST_0978,Đồng hồ thể thao,Kệ I1,1148000
TRANS_01929,CUST_0978,Nước tăng lực,Kệ J2,1189000
TRANS_01930,CUST_0979,Bút màu,Kệ B3,514000
TRANS_01931,CUST_0979,Bánh kẹo trẻ em,Kệ C2,1122000
TRANS_01932,CUST_0979,Đồ chơi xe hơi,Kệ A1,859000
TRANS_01933,CUST_0980,Túi xách,Kệ L2,1768000
TRANS_01934,CUST_0981,Bút màu,Kệ B3,804000
TRANS_01935,CUST_0982,Gậy đi bộ,Kệ P1,1148000
TRANS_01936,CUST_0982,Trà xanh,Kệ N3,1682000
TRANS_01937,CUST_0982,Thực phẩm chức năng,Kệ O1,31000
TRANS_01938,CUST_0983,Rượu vang,Kệ M1,1885000
TRANS_01939,CUST_0983,Thực phẩm chức năng,Kệ O1,670000
TRANS_01940,CUST_0983,Mỹ phẩm cao cấp,Kệ K2,334000
TRANS_01941,CUST_0984,Giày sneaker,Kệ E1,737000
TRANS_01942,CUST_0984,Nước tăng lực,Kệ J2,1422000
TRANS_01943,CUST_0984,Đồng hồ thể thao,Kệ I1,22000
TRANS_01944,CUST_0985,Giày sneaker,Kệ E1,410000
TRANS_01945,CUST_0986,Rượu vang,Kệ M1,804000
TRANS_01946,CUST_0987,Kem dưỡng da lão hóa,Kệ K3,150000
TRANS_01947,CUST_0987,Trà thảo mộc,Kệ N4,730000
TRANS_01948,CUST_0988,Ba lô học sinh,Kệ F2,166000
TRANS_01949,CUST_0989,Bút màu,Kệ B3,56000
TRANS_01950,CUST_0990,Giày sneaker,Kệ E1,1583000
TRANS_01951,CUST_0991,Túi xách,Kệ L2,1559000
TRANS_01952,CUST_0992,Gậy đi bộ,Kệ P1,53000
TRANS_01953,CUST_0992,Trà xanh,Kệ N3,64000
TRANS_01954,CUST_0992,Thực phẩm chức năng,Kệ O1,1356000
TRANS_01955,CUST_0993,Bút màu,Kệ B3,247000
TRANS_01956,CUST_0993,Đồ chơi xe hơi,Kệ A1,1270000
TRANS_01957,CUST_0994,Bút màu,Kệ B3,804000
TRANS_01958,CUST_0994,Kẹp tóc,Kệ D1,416000
TRANS_01959,CUST_0994,Búp bê,Kệ A2,978000
TRANS_01960,CUST_0995,Rượu vang,Kệ M1,697000
TRANS_01961,CUST_0996,Kem dưỡng da lão hóa,Kệ K3,185000
TRANS_01962,CUST_0996,Trà thảo mộc,Kệ N4,33000
TRANS_01963,CUST_0997,Rượu vang,Kệ M1,593000
TRANS_01964,CUST_0997,Cà phê hòa tan,Kệ N2,453000
TRANS_01965,CUST_0997,Đồng hồ lịch lãm,Kệ I2,1487000
TRANS_01966,CUST_0998,Trà sữa pha sẵn,Kệ J3,1455000
TRANS_01967,CUST_0998,Túi xách,Kệ L2,1696000
TRANS_01968,CUST_0998,Mỹ phẩm dưỡng da,Kệ K1,1464000
TRANS_01969,CUST_0999,Đồng hồ thể thao,Kệ I1,712000
TRANS_01970,CUST_1000,Kẹp tóc thời trang,Kệ D2,1379000
TRANS_01971,CUST_1001,Mỹ phẩm cao cấp,Kệ K2,724000
TRANS_01972,CUST_1002,Mỹ phẩm cao cấp,Kệ K2,598000
TRANS_01973,CUST_1003,Giày sneaker,Kệ E1,1515000
TRANS_01974,CUST_1004,Trà sữa pha sẵn,Kệ J3,1273000
TRANS_01975,CUST_1004,Mỹ phẩm dưỡng da,Kệ K1,1692000
TRANS_01976,CUST_1005,Giày sneaker,Kệ E1,976000
TRANS_01977,CUST_1006,Trà xanh,Kệ N3,1804000
TRANS_01978,CUST_1006,Gậy đi bộ,Kệ P1,1385000
TRANS_01979,CUST_1006,Thực phẩm chức năng,Kệ O1,1713000
TRANS_01980,CUST_1007,Đồng hồ thể thao,Kệ I1,869000
TRANS_01981,CUST_1007,Nước tăng lực,Kệ J2,296000
TRANS_01982,CUST_1008,Mỹ phẩm dưỡng da,Kệ K1,1076000
TRANS_01983,CUST_1008,Trà sữa pha sẵn,Kệ J3,1292000
TRANS_01984,CUST_1008,Túi xách,Kệ L2,973000
TRANS_01985,CUST_1009,Nước tăng lực,Kệ J2,659000
TRANS_01986,CUST_1010,Cà phê hòa tan,Kệ N2,353000
TRANS_01987,CUST_1010,Đồng hồ lịch lãm,Kệ I2,474000
TRANS_01988,CUST_1010,Rượu vang,Kệ M1,1153000
TRANS_01989,CUST_1011,Đồng hồ lịch lãm,Kệ I2,401000
TRANS_01990,CUST_1011,Cà phê hòa tan,Kệ N2,952000
TRANS_01991,CUST_1012,Bút màu,Kệ B3,279000
TRANS_01992,CUST_1013,Ba lô học sinh,Kệ F2,1172000
TRANS_01993,CUST_1013,Tai nghe,Kệ G3,1873000
TRANS_01994,CUST_1013,Giày sneaker,Kệ E1,1214000
TRANS_01995,CUST_1014,Gậy đi bộ,Kệ P1,1870000
TRANS_01996,CUST_1014,Trà xanh,Kệ N3,831000
TRANS_01997,CUST_1014,Thực phẩm chức năng,Kệ O1,1451000
TRANS_01998,CUST_1015,Nước tăng lực,Kệ J2,1231000
TRANS_01999,CUST_1015,Đồng hồ thể thao,Kệ I1,1554000
TRANS_02000,CUST_1016,Gậy đi bộ,Kệ P1,365000
TRANS_02001,CUST_1016,Thực phẩm chức năng,Kệ O1,1801000
TRANS_02002,CUST_1016,Trà xanh,Kệ N3,290000
TRANS_02003,CUST_1017,Kẹp tóc thời trang,Kệ D2,608000
TRANS_02004,CUST_1018,Túi xách,Kệ L2,255000
TRANS_02005,CUST_1019,Ba lô học sinh,Kệ F2,42000
TRANS_02006,CUST_1019,Son dưỡng môi,Kệ H1,467000
TRANS_02007,CUST_1020,Thực phẩm bổ sung canxi,Kệ O2,1335000
TRANS_02008,CUST_1021,Thực phẩm chức năng,Kệ O1,1019000
TRANS_02009,CUST_1021,Rượu vang,Kệ M1,78000
TRANS_02010,CUST_1021,Mỹ phẩm cao cấp,Kệ K2,528000
TRANS_02011,CUST_1022,Giày sneaker,Kệ E1,705000
TRANS_02012,CUST_1023,Trà xanh,Kệ N3,195000
TRANS_02013,CUST_1024,Rượu vang,Kệ M1,490000
TRANS_02014,CUST_1024,Mỹ phẩm cao cấp,Kệ K2,734000
TRANS_02015,CUST_1024,Thực phẩm chức năng,Kệ O1,1486000
TRANS_02016,CUST_1025,Trà sữa pha sẵn,Kệ J3,99000
TRANS_02017,CUST_1026,Đồ chơi xe hơi,Kệ A1,1396000
TRANS_02018,CUST_1027,Bánh kẹo trẻ em,Kệ C2,1360000
TRANS_02019,CUST_1027,Bút màu,Kệ B3,1051000
TRANS_02020,CUST_1028,Mỹ phẩm dưỡng da,Kệ K1,720000
TRANS_02021,CUST_1028,Túi xách,Kệ L2,58000
TRANS_02022,CUST_1029,Bút màu,Kệ B3,1023000
TRANS_02023,CUST_1029,Bánh kẹo trẻ em,Kệ C2,1374000
TRANS_02024,CUST_1029,Đồ chơi xe hơi,Kệ A1,841000
TRANS_02025,CUST_1030,Kẹp tóc,Kệ D1,1428000
TRANS_02026,CUST_1030,Búp bê,Kệ A2,98000
TRANS_02027,CUST_1031,Đồng hồ lịch lãm,Kệ I2,1508000
TRANS_02028,CUST_1031,Rượu vang,Kệ M1,264000
TRANS_02029,CUST_1031,Cà phê hòa tan,Kệ N2,1915000
TRANS_02030,CUST_1032,Mỹ phẩm dưỡng da,Kệ K1,742000
TRANS_02031,CUST_1033,Thực phẩm bổ sung canxi,Kệ O2,925000
TRANS_02032,CUST_1033,Kem dưỡng da lão hóa,Kệ K3,1887000
TRANS_02033,CUST_1033,Trà thảo mộc,Kệ N4,1328000
TRANS_02034,CUST_1034,Đồ chơi xe hơi,Kệ A1,59000
